country,station,ds,y,elevation,coord,lat,lon
Algeria,El Kheiter,2001-05-01,,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-06-01,26.73,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-07-01,29.13,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-08-01,29.1,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-09-01,22.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-10-01,22.21,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-11-01,9.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2001-12-01,6.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-01-01,4.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-02-01,8.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-03-01,12.32,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-04-01,14.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-05-01,18.69,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-06-01,26.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-07-01,27.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-08-01,26.64,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-09-01,24.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-10-01,17.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-11-01,10.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2002-12-01,7.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-01-01,4.84,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-02-01,6.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-03-01,12.19,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-04-01,16.35,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-05-01,19.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-06-01,27.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-07-01,30.19,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-08-01,28.27,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-09-01,,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-10-01,17.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-11-01,11.14,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2003-12-01,6.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-01-01,9.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-02-01,9.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-03-01,11.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-04-01,14.43,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-05-01,14.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-06-01,24.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-07-01,28.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-08-01,27.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-09-01,23.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-10-01,18.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-11-01,9.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2004-12-01,5.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-01-01,2.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-02-01,4.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-03-01,12.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-04-01,15.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-05-01,23.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-06-01,24.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-07-01,30.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-08-01,27.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-09-01,20.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-10-01,18.19,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-11-01,10.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2005-12-01,5.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-01-01,4.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-02-01,6.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-03-01,11.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-04-01,17.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-05-01,21.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-06-01,25.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-07-01,29.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-08-01,27.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-09-01,20.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-10-01,19.69,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-11-01,12.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2006-12-01,6.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-01-01,6.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-02-01,10.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-03-01,9.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-04-01,13.19,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-05-01,18.69,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-06-01,24.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-07-01,29.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-08-01,28.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-09-01,23.94,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-10-01,16.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-11-01,9.69,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2007-12-01,5.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-01-01,6.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-02-01,10.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-03-01,11.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-04-01,16.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-05-01,18.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-06-01,23.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-07-01,29.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-08-01,29.07,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-09-01,23.24,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-10-01,15.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-11-01,8.79,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2008-12-01,5.19,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-01-01,6.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-02-01,7.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-03-01,12.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-04-01,11.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-05-01,20.49,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-06-01,25.89,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-07-01,29.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-08-01,28.09,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-09-01,20.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-10-01,17.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-11-01,12.69,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2009-12-01,9.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-01-01,8.59,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-02-01,10.99,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-03-01,13.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-04-01,16.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-05-01,13.29,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-06-01,23.39,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-07-01,30,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-08-01,28.5,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-09-01,23.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-10-01,16.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-11-01,11.2,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2010-12-01,10.34,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-01-01,7.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-02-01,6.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-03-01,11.1,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-04-01,17.5,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-05-01,19.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-06-01,24,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-07-01,28.5,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-08-01,29.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-09-01,25.1,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-10-01,17,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-11-01,11,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2011-12-01,6.2,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-01-01,5.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-02-01,3.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-03-01,11.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-04-01,12.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-05-01,22,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-06-01,27.4,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-07-01,30.06,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-08-01,29.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-09-01,23.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-10-01,18,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-11-01,12,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2012-12-01,7.4,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-01-01,6.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-02-01,6.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-03-01,11.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-04-01,14.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-05-01,16.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-06-01,22.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-07-01,27.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-08-01,26.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-09-01,21.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-10-01,20.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-11-01,9.4,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2013-12-01,6.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-01-01,7.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-02-01,8.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-03-01,10,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-04-01,18.4,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-05-01,20.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-06-01,23.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-07-01,28,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-08-01,27.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-09-01,24.2,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-10-01,18.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-11-01,12,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2014-12-01,5.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-01-01,5.2,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-02-01,5.4,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-03-01,10.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-04-01,18.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-05-01,21.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-06-01,23.1,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-07-01,29.45,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-08-01,28.45,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-09-01,23.05,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-10-01,18.05,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-11-01,10.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2015-12-01,8.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-01-01,9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-02-01,9.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-03-01,9.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-04-01,16.15,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-05-01,20.15,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-06-01,24.95,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-07-01,29.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-08-01,27.85,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-09-01,23.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-10-01,19.45,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-11-01,10.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2016-12-01,9.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-01-01,4.2,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-02-01,9.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-03-01,12.55,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-04-01,16.25,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-05-01,22.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-06-01,26.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-07-01,29.35,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-08-01,,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-09-01,,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-10-01,16.85,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-11-01,10.4,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2017-12-01,,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-01-01,7.75,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-02-01,6.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-03-01,11.5,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-04-01,15.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-05-01,17.65,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-06-01,24.95,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-07-01,30.35,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-08-01,26.45,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-09-01,23.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-10-01,16.45,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-11-01,11.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2018-12-01,8.8,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-01-01,6.1,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-02-01,8.35,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-03-01,11.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-04-01,14.55,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-05-01,19.7,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-06-01,26.35,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-07-01,29.6,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-08-01,29.35,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-09-01,24.2,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-10-01,17.9,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-11-01,10.55,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2019-12-01,8.95,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2020-01-01,5.55,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2020-02-01,11.95,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2020-03-01,12.45,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,El Kheiter,2020-04-01,16.3,1001,"0.067 E, 34.15 N",0.067,34.15
Algeria,Djelfa Tletsi,1973-01-01,2.75,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-02-01,2.31,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-03-01,5.46,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-04-01,9.37,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-05-01,18.77,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-06-01,21.77,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-07-01,25.55,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-08-01,25.17,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-09-01,22.61,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-10-01,15.16,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-11-01,9.42,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1973-12-01,3.69,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-01-01,5.12,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-02-01,4.24,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-03-01,8.07,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-04-01,8.43,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-05-01,19.65,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-06-01,21.77,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-07-01,26.19,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-08-01,23.31,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-09-01,,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-10-01,12.06,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-11-01,8.95,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1974-12-01,3.91,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-01-01,,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-02-01,,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-03-01,5.82,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-04-01,10.37,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-05-01,13.76,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-06-01,19.08,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-07-01,25.09,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-08-01,22.79,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-09-01,20,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-10-01,14.9,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-11-01,6.82,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1975-12-01,4.29,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-01-01,2.44,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-02-01,3.74,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-03-01,5.25,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-04-01,9.48,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-05-01,14.74,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-06-01,19.31,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-07-01,23.37,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-08-01,22.92,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-09-01,18.02,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-10-01,11.27,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-11-01,5.78,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1976-12-01,6.25,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-01-01,5.13,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-02-01,7.46,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-03-01,9.34,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-04-01,11.78,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-05-01,14.35,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-06-01,19.63,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-07-01,24.37,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-08-01,22.5,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-09-01,19.36,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-10-01,14.67,1144,"3.25 E, 34.683 N",3.25,34.683
Algeria,Djelfa Tletsi,1977-11-01,8.62,1144,"3.25 E, 34.683 N",3.25,34.683
